timestamp,site,connected,total,expected_total,status,note
2025-08-31 13:28:38,Yahel,,,92,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:28:58,Tidhar,,,134,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:27:37,Warburg3,0,92,66,CHECK,Total mismatch (expected 66)
2025-08-31 13:29:18,AmHahita,,,2,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:29:38,BeitAmpha,,,3,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:29:58,EinYahav,,,80,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:30:19,Gadot,,,121,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:29:19,Zikim,0,92,82,CHECK,Total mismatch (expected 82)
2025-08-31 13:30:39,GesherWest,,,43,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:30:59,Holit,,,30,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:31:19,Gvaram,,,75,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:31:39,Holata,,,95,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:32:00,MaaleGilboa2,,,6,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:30:56,Warburg2,0,92,92,WARN,Some disconnected
2025-08-31 13:32:20,KfarRupin,,,8,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:32:40,Kisufim,,,79,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:33:00,MaaleGilboa1,,,8,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:33:21,Meirav,,,8,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:33:41,Metronit,,,1,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:32:32,Yahel,0,92,92,WARN,Some disconnected
2025-08-31 13:34:01,Metronit1,,,4,ERROR,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x127a8a3+63283]
	GetHandleVerifier [0x0x127a8e4+63348]
	(No symbol) [0x0x10b3e43]
	(No symbol) [0x0x10fc8de]
	(No symbol) [0x0x10fcc7b]
	(No symbol) [0x0x1144ef2]
	(No symbol) [0x0x1121464]
	(No symbol) [0x0x114271a]
	(No symbol) [0x0x1121216]
	(No symbol) [0x0x10f0855]
	(No symbol) [0x0x10f16f4]
	GetHandleVerifier [0x0x14ebb43+2623955]
	GetHandleVerifier [0x0x14e6daa+2604090]
	GetHandleVerifier [0x0x12a069a+218410]
	GetHandleVerifier [0x0x1290ed8+154984]
	GetHandleVerifier [0x0x129742d+180925]
	GetHandleVerifier [0x0x12822b8+94536]
	GetHandleVerifier [0x0x1282442+94930]
	GetHandleVerifier [0x0x126d5ea+9338]
	BaseThreadInitThunk [0x0x769f5d49+25]
	RtlInitializeExceptionChain [0x0x772ed6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x772ed661+561]
"
2025-08-31 13:34:09,Tidhar,0,92,134,CHECK,Total mismatch (expected 134)
2025-08-31 13:35:45,AmHahita,0,92,2,CHECK,Total mismatch (expected 2)
2025-08-31 13:37:21,BeitAmpha,0,92,3,CHECK,Total mismatch (expected 3)
2025-08-31 13:40:40,Warburg3,0,92,66,CHECK,Total mismatch (expected 66)
2025-08-31 13:40:58,Zikim,0,92,82,CHECK,Total mismatch (expected 82)
2025-08-31 13:41:13,Warburg2,0,92,92,WARN,Some disconnected
2025-08-31 13:41:28,Yahel,0,92,92,WARN,Some disconnected
2025-08-31 13:41:42,Tidhar,0,92,134,CHECK,Total mismatch (expected 134)
2025-08-31 13:41:57,AmHahita,0,92,2,CHECK,Total mismatch (expected 2)
2025-08-31 13:43:15,Warburg3,0,66,66,WARN,Some disconnected
2025-08-31 13:44:32,Zikim,82,82,82,OK,All connected
2025-08-31 13:45:43,Warburg2,0,92,92,WARN,Some disconnected
2025-08-31 13:46:54,Yahel,0,92,92,WARN,Some disconnected
2025-08-31 13:48:02,Tidhar,133,134,134,WARN,Some disconnected
2025-08-31 13:52:34,Warburg3,0,92,66,CHECK,Total mismatch (expected 66)
2025-08-31 13:52:51,Zikim,0,92,82,CHECK,Total mismatch (expected 82)
2025-08-31 13:52:59,Warburg2,0,92,92,WARN,Some disconnected
2025-08-31 13:53:08,Yahel,0,92,92,WARN,Some disconnected
2025-08-31 13:53:17,Tidhar,0,92,134,CHECK,Total mismatch (expected 134)
2025-08-31 13:53:26,AmHahita,0,92,2,CHECK,Total mismatch (expected 2)
2025-08-31 13:53:34,BeitAmpha,0,92,3,CHECK,Total mismatch (expected 3)
2025-08-31 13:53:42,EinYahav,0,92,80,CHECK,Total mismatch (expected 80)
2025-08-31 13:53:50,Gadot,0,92,121,CHECK,Total mismatch (expected 121)
2025-08-31 13:53:59,GesherWest,0,92,43,CHECK,Total mismatch (expected 43)
2025-08-31 13:54:07,Holit,0,92,30,CHECK,Total mismatch (expected 30)
2025-08-31 13:54:16,Gvaram,0,92,75,CHECK,Total mismatch (expected 75)
2025-08-31 13:54:25,Holata,0,92,95,CHECK,Total mismatch (expected 95)
2025-08-31 13:54:33,MaaleGilboa2,0,92,6,CHECK,Total mismatch (expected 6)
2025-08-31 13:54:42,KfarRupin,0,92,8,CHECK,Total mismatch (expected 8)
2025-08-31 13:54:51,Kisufim,0,92,79,CHECK,Total mismatch (expected 79)
2025-08-31 13:55:00,MaaleGilboa1,0,92,8,CHECK,Total mismatch (expected 8)
2025-08-31 13:55:09,Meirav,0,92,8,CHECK,Total mismatch (expected 8)
2025-08-31 13:55:18,Metronit,0,92,1,CHECK,Total mismatch (expected 1)
